0.,-5.,1.5750187750138633e-16
0.01,-4.904951980578331,-0.04951858290574665
0.02,-4.816971877126819,-0.09812259011920285
0.03,-4.735421046532559,-0.1458794434330301
0.04,-4.659732393917706,-0.19285054479524572
0.05,-4.5894006386629735,-0.23909194169350007
0.06,-4.523974132120909,-0.2846549032201754
0.07,-4.463047945698957,-0.32958642087503187
0.08,-4.406258004802791,-0.3739296456449848
0.09,-4.353276088353437,-0.4177242708857162
0.1,-4.303805548251716,-0.46100686890718007
0.11,-4.257577630504221,-0.5038111878508353
0.12,-4.214348301424452,-0.5461684143762002
0.13,-4.173895499645131,-0.5881074067982721
0.14,-4.13601674858257,-0.6296549025967597
0.15,-4.100527075214221,-0.67083570362256
0.16,-4.067257190130157,-0.7116728418325987
0.17,-4.036051891234052,-0.7521877279720698
0.18,-4.006768659539186,-0.7924002852782323
0.19,-3.979276420495304,-0.8323290699901199
0.2,-3.9534544484024376,-0.8719913802041394
0.21,-3.9291913948829276,-0.9114033544086905
0.22,-3.9063844252247653,-0.9505800608553011
0.23,-3.884938448782679,-0.9895355787741121
0.24,-3.8647654316125073,-1.0282830723136502
0.25,-3.8457837811871367,-1.066834857975195
0.26,-3.8279177944535654,-1.1052024662177573
0.27,-3.8110971616850633,-1.1433966978284538
0.28,-3.795256519596351,-1.1814276755827737
0.29,-3.780335048052938,-1.2193048916583717
0.3,-3.7662761054427754,-1.2570372512130963
0.31,-3.7530268984092894,-1.2946331124918884
0.32,-3.74053818218638,-1.3321003237869473
0.33,-3.728763988241944,-1.3694462575403563
0.34,-3.717661376338421,-1.4066778418474897
0.35000000000000003,-3.707190208466366,-1.4438015895923746
0.36,-3.6973129424082107,-1.4808236254222946
0.37,-3.687994442950947,-1.5177497107478297
0.38,-3.679201808994099,-1.5545852669358684
0.39,-3.670904214997919,-1.5913353968466275
0.4,-3.663072765390279,-1.6280049048510283
0.41000000000000003,-3.6556803607026698,-1.6645983154517532
0.42,-3.6487015743390585,-1.7011198906196894
0.43,-3.6421125389985227,-1.737573645947106
0.44,-3.635890841875781,-1.7739633657096276
0.45,-3.6300154278547723,-1.8102926169208078
0.46,-3.624466509990868,-1.8465647624556265
0.47000000000000003,-3.6192254866484914,-1.8827829733125998
0.48,-3.6142748647240763,-1.9189502400781315
0.49,-3.6095981884403185,-1.9550693836513642
0.5,-3.60517997324757,-1.9911430652828745
0.51,-3.601005644412603,-2.0271737959761484
0.52,-3.5970614799146468,-2.06316394529679
0.53,-3.5933345573039666,-2.0991157496307675
0.54,-3.589812704209944,-2.135031319929749
0.55,-3.5864844522140436,-2.170912648978562
0.56,-3.5833389938284657,-2.206761618217124
0.5700000000000001,-3.5803661423442352,-2.242580004146693
0.58,-3.5775562943330406,-2.278369484348033
0.59,-3.5749003946057156,-2.3141316431370527
0.6,-3.572389903446998,-2.3498679768815336
0.61,-3.570016765961317,-2.3855798990009123
0.62,-3.5677733833780865,-2.4212687446694288
0.63,-3.5656525861773143,-2.456935775241541
0.64,-3.56364760890764,-2.4925821824171583
0.65,-3.561752066579091,-2.5282090921630345
0.66,-3.5599599325221214,-2.563817568405491
0.67,-3.5582655176129543,-2.599408616508647
0.68,-3.556663450772958,-2.6349831865513575
0.6900000000000001,-3.5551486606567715,-2.6705421764151405
0.7000000000000001,-3.5537163584503446,-2.706086434694609
0.71,-3.5523620217059015,-2.741616763441124
0.72,-3.5510813791462117,-2.7771339207496997
0.73,-3.549870396375471,-2.812638623198529
0.74,-3.5487252624386065,-2.8481315481499108
0.75,-3.5476423771749652,-2.8836133359207885
0.76,-3.5466183393161574,-2.9190845918305803
0.77,-3.5456499352813333,-2.9545458881335183
0.78,-3.5447341286263896,-2.9899977658422365
0.79,-3.543868050106598,-3.0254407364489655
0.8,-3.5430489883148866,-3.060875283550245
0.81,-3.5422743808605377,-3.0963018643807607
0.8200000000000001,-3.541541806055428,-3.13172091126153
0.8300000000000001,-3.540848975077096,-3.1671328329673556
0.84,-3.5401937245799364,-3.2025380160181793
0.85,-3.539574009727697,-3.237936825898671
0.86,-3.538987897622164,-3.2733296082101453
0.87,-3.538433561104544,-3.3087166897586466
0.88,-3.537909272907543,-3.3440983795828227
0.89,-3.537413400137518,-3.379474969924984
0.9,-3.5369443990673783,-3.4148467371485483
0.91,-3.536500810222124,-3.4502139426049045
0.92,-3.5360812537400053,-3.485576833452512
0.93,-3.5356844249933608,-3.5209356434309265
0.9400000000000001,-3.5353090904541453,-3.556290593592274
0.9500000000000001,-3.534954083790076,-3.5916418929925396
0.96,-3.534618302178181,-3.626989739344915
0.97,-3.534300702823325,-3.6623343196373246
0.98,-3.534000299670019,-3.6976758107160967
0.99,-3.533716160296545,-3.7330143798376922
1.,-3.5334474029810403,-3.768350185190231
1.01,-3.5331931939298302,-3.803683376386496
1.02,-3.532952744658843,-3.839014094930004
1.03,-3.532725309519498,-3.874342474655614
1.04,-3.5325101833609396,-3.9096686421460776
1.05,-3.532306699320981,-3.9449927171258734
1.06,-3.5321142267385475,-3.9803148128335537
1.07,-3.5319321691808323,-4.015635036373799
1.08,-3.5317599625787732,-4.050953489050291
1.09,-3.5315970734648108,-4.0862702666804545
1.1,-3.531442997307243,-4.121585459893069
1.11,-3.5312972569358227,-4.156899154409679
1.12,-3.5311594010535288,-4.192211431310699
1.1300000000000001,-3.531029002829745,-4.227522367287042
1.1400000000000001,-3.530905658570341,-4.262832034878078
1.1500000000000001,-3.5307889864604225,-4.298140502696649
1.16,-3.530678625375719,-4.333447835641864
1.17,-3.5305742337588484,-4.368754095100334
1.18,-3.530475488556869,-4.40405933913648
1.19,-3.5303820842167646,-4.439363622672506
1.2,-3.530293731735664,-4.474666997658606
1.21,-3.530210157762805,-4.509969513233937
1.22,-3.5301311037503873,-4.545271215878843
1.23,-3.5300563251506536,-4.580572149558847
1.24,-3.529985590656649,-4.615872355860817
1.25,-3.52991868148428,-4.651171874121738
1.26,-3.5298553906934105,-4.68647074155053
1.27,-3.5297955225458586,-4.7217689933432405
1.28,-3.52973889189828,-4.757066662792001
1.29,-3.529685323628037,-4.7923637813880795
1.3,-3.5296346520902415,-4.827660378919341
1.31,-3.529586720604286,-4.8629564835624475
1.32,-3.529541380968248,-4.898252121970036
1.33,-3.529498492999644,-4.9335473193531945
1.34,-3.529457924101109,-4.968842099559465
1.35,-3.529419548849631,-5.00413648514662
1.36,-3.5293832486080743,-5.039430497452445
1.37,-3.529348911157761,-5.0747241566607455
1.3800000000000001,-3.5293164303509843,-5.110017481863776
1.3900000000000001,-3.5292857057823497,-5.145310491121289
1.4000000000000001,-3.529256642477941,-5.180603201516399
1.41,-3.5292291506013234,-5.2158956292084
1.42,-3.529203145175486,-5.251187789482749
1.43,-3.529178545819847,-5.286479696798328
1.44,-3.5291552765015046,-5.3217713648321485
1.45,-3.529133265299967,-5.357062806521648
1.46,-3.5291124441846238,-5.392354034104694
1.47,-3.529092748804267,-5.427645059157404
1.48,-3.529074118288016,-5.462935892629961
1.49,-3.529056495057014,-5.498226544880437
1.5,-3.529039824646328,-5.533517025706841
1.51,-3.5290240555364862,-5.56880734437739
1.52,-3.5290091389941365,-5.6040975096591685
1.53,-3.528995028921328,-5.639387529845228
1.54,-3.528981681712957,-5.674677412780216
1.55,-3.528969056121921,-5.70996716588463
1.56,-3.528957113131574,-5.745256796177755
1.57,-3.5289458158350873,-5.780546310299353
1.58,-3.52893512932133,-5.815835714530189
1.59,-3.5289250205669354,-5.851125014811446
1.6,-3.5289154583341986,-5.886414216763079
1.61,-3.5289064130745045,-5.921703325701195
1.62,-3.5288978568369753,-5.956992346654477
1.6300000000000001,-3.5288897631820673,-5.992281284379718
1.6400000000000001,-3.5288821070998333,-6.0275701433765425
1.6500000000000001,-3.5288748649326167,-6.062858927901289
1.6600000000000001,-3.528868014301919,-6.098147641980181
1.67,-3.5288615340392266,-6.133436289421761
1.68,-3.52885540412058,-6.16872487382866
1.69,-3.5288496056046834,-6.204013398608734
1.7,-3.528844120574356,-6.239301866985598
1.71,-3.5288389320811575,-6.274590282008576
1.72,-3.528834024093004,-6.309878646562142
1.73,-3.5288293814446154,-6.345166963374813
1.74,-3.5288249897906514,-6.380455235027596
1.75,-3.528820835561371,-6.4157434639619595
1.76,-3.528816905920696,-6.451031652487374
1.77,-3.528813188726544,-6.486319802788456
1.78,-3.5288096724933014,-6.521607916931706
1.79,-3.5288063463563284,-6.556895996871911
1.8,-3.5288032000383858,-6.592184044458168
1.81,-3.528800223817873,-6.627472061439612
1.82,-3.5287974084987876,-6.662760049470809
1.83,-3.5287947453823034,-6.698048010116877
1.84,-3.5287922262398936,-6.733335944858319
1.85,-3.5287898432879015,-6.768623855095596
1.86,-3.5287875891634863,-6.803911742153457
1.87,-3.5287854569018724,-6.839199607285033
1.8800000000000001,-3.5287834399148283,-6.874487451675705
1.8900000000000001,-3.5287815319703064,-6.9097752764467675
1.9000000000000001,-3.528779727173186,-6.9450630826588995
1.9100000000000001,-3.528778019947059,-6.980350871315434
1.92,-3.5287764050169947,-7.0156386433654605
1.93,-3.5287748773932455,-7.050926399706764
1.94,-3.528773432355824,-7.086214141188586
1.95,-3.52877206543992,-7.12150186861426
1.96,-3.528770772422107,-7.156789582743686
1.97,-3.528769549307286,-7.192077284295688
1.98,-3.5287683923163478,-7.2273649739502215
1.99,-3.528767297874491,-7.262652652350491
2.,-3.528766262600177,-7.297940320104917
